ProteinA	ProteinB	DM1	DM2	DM3
Q9UNM6	O00231	0.8044604083927516	0.722078871899112	0.7071883722447881
Q9UNM6	O43242	0.808948218683828	0.658816635793552	0.5788321814269781
Q9UNM6	P48556	0.6592067721330025	0.5930036720066325	0.3630880703769879
Q9UNS2	Q9BT78	0.5803698197393283	0.6304100799947313	0.8775638902895901
Q9UNS2	Q9UBW8	0.2357022603955158	0.4515356309905451	0.7274029543977467
Q9UNS2	Q99627	0.3644190976327833	0.34937427250115466	0.34937427250115466
Q9UNS2	Q9H9Q2	0.41758383085705175	0.3627474503959357	0.0
Q9UNY5	Q9NWS9	0.0	0.0	0.0
Q9UPM8	Q9Y6B7	0.3129220706874769	0.31650279162901035	0.19105279856976815
Q9UPZ9	P28482	0.3226776610581077	0.23099965818531745	0.31388784116406304
Q9UQ88	P68400	0.30930478389472477	0.4377652189997029	0.30474662957981474
Q9Y230	Q9Y230	0.6868250539956803	0.567745000889743	0.567745000889743
Q9Y239	O43353	0.4609288647734532	0.4609288647734532	0.4609288647734532
Q9Y248	Q9BRT9	0.027879987820371953	0.17379490198586456	0.7149858245733569
Q9Y248	Q9BRX5	0.2691704557818286	0.8191042386814379	0.8191042386814379
Q9Y253	P12004	0.26821291700179384	0.1834709039544338	0.0
Q9Y265	Q9Y230	0.7010093522537175	0.7137262735607294	0.6566405617977651
Q9Y265	Q9Y265	0.7149122807017544	0.5651877835607959	0.7108003857382541
Q9Y266	P07900	0.18799213517950508	0.1794470381258912	0.18158331238929468
Q9Y275	Q02223	0.4204274922376539	0.7288689868556625	0.7288689868556625
Q9Y2A7	Q8IZP0	0.5717033550018894	0.35480712602090947	0.5717033550018894
Q9Y2K7	P63208	0.18098281596876528	0.5649067406918727	0.46537944984588836
Q9Y2M0	Q9Y2M0	0.6516585547202213	0.4906588003933136	0.6516585547202213
Q9Y2Q5	Q9UHA4	0.033055466897011096	0.8825605025054805	0.8825605025054805
Q9Y2T1	P49841	0.24510494431182256	0.1297014474558144	0.23148745486435043
Q9Y2X7	P25098	0.11699589703231701	0.11699589703231701	0.12623241521907888
Q9Y2X8	Q9HCM9	0.2693740118805895	0.2693740118805895	0.14430750636460152
Q9Y2X8	Q86UW9	0.28238083951269505	0.3237672910970002	0.3128784881136874
Q9Y2X8	Q9BV68	0.5753041241376271	0.43761017429754956	0.2693827444505708
Q9Y2X8	Q9UKV5	0.43018730653538517	0.2813977587647942	0.38911585312784763
Q9Y2X8	Q6PCD5	0.024051251060766922	0.20242036741969227	0.44735326973026474
Q9Y2X8	Q9Y3C5	0.501006277374175	0.46669246730113956	0.40750970191168556
Q9Y2X8	Q6ZNA4	0.3620252076763491	0.30609404113918354	0.32675929688450495
Q9Y2X8	Q96BH1	0.14430750636460152	0.5778319826265623	0.2693740118805895
Q9Y2X8	P78317	0.26978503465693465	0.14507330230393514	0.06428074632963286
Q9Y2X8	Q9Y4L5	0.25617865716108995	0.002326009148639959	0.5262279861671274
Q9Y2X8	Q8ND25	0.6502695944844852	0.4213575802706733	0.15718131551495865
Q9Y2X8	Q99942	0.2693740118805895	0.5894219465602222	0.5868505258827129
Q9Y2X8	P14373	0.16835875742536843	0.5579890246097926	0.5627992748219459
Q9Y333	O95777	0.4024090614264843	0.3045396659471397	0.04328189923335778
Q9Y333	P62310	0.592611592733256	0.41423919788876673	0.3498317759554498
Q9Y333	Q9UK45	0.3927365697218237	0.3351197276754803	0.37343271691208335
Q9Y333	P62312	0.29633173977824245	0.09590381405995559	0.8639938987421796
Q9Y333	P54105	0.37801032419328595	0.014917864581994672	0.15812936456914353
Q9Y385	Q13490	0.17391623097144857	0.17620460243159922	0.17963715962182517
Q9Y385	Q86TM6	0.10673309904702603	0.1400871924992217	0.0
Q9Y3B4	O75533	0.2610998838149194	0.26051304720192014	0.27742110431282113
Q9Y3C4	Q96S44	0.7693846123065772	0.7044584875199459	0.5917395019684845
Q9Y3E7	Q9Y3E7	0.07644397634449163	0.07644397634449163	0.1081081081081081
Q9Y3E7	Q9H444	0.0922369399621188	0.059977807332787514	0.17725468040218953
Q9Y3I1	P63208	0.37653511605152956	0.6634207498369262	0.8660214827753321
Q9Y478	P54646	0.3248563300202072	0.1880661417532699	0.13618849072689565
Q9Y4I1	P51159	0.36589475807793004	0.2556794885909033	0.2505019998426996
Q9Y4K3	P61088	0.046520182972799175	0.12095247572927786	0.046520182972799175
Q9Y4K3	Q13404	0.35135983967284684	0.03367175148507369	0.019241000848613535
Q9Y4K3	P68036	0.26631294356376467	0.5189942923462677	0.26659185375749667
Q9Y4P1	Q9H0R8	0.2862780756102503	0.23993425312535316	0.1816068323780794
Q9Y4Y9	P62312	0.3521596557490682	0.18648970053271582	0.15254366719770882
Q9Y4Y9	Q9UK45	0.25215301825864306	0.21024971419511845	0.15304249682459303
Q9Y4Y9	P62310	0.2968082067259004	0.1709488921549895	0.28558565066793273
Q9Y4Z0	O15116	0.0	0.0	0.04955802967922395
Q9Y4Z0	Q9Y333	0.3498317759554498	0.04507777716437179	0.655278569716587
Q9Y4Z0	P62310	0.22183742154872077	0.13171596904455296	0.22183742154872077
Q9Y4Z0	P62312	0.08838834764831843	0.08838834764831843	0.08838834764831843
Q9Y4Z0	Q9UK45	0.21968366017446134	0.21968366017446134	0.21968366017446134
Q9Y4Z0	O95777	0.169410999659277	0.17700531570372638	0.16204530402191714
Q9Y535	Q9NW08	0.4543457517244542	0.6515280322631396	0.7552830950947008
Q9Y572	Q13546	0.2063580391834122	0.12961867971079782	0.15480304970002162
Q9Y574	Q93034	0.3999305586167741	0.21263393282378257	0.18377526269614175
Q9Y575	Q93034	0.4559337160546465	0.6099869943835325	0.476829131066421
Q9Y575	Q15369	0.6356936358453172	0.8615761291679899	0.8615761291679899
Q9Y576	Q93034	0.4749224649760394	0.5048840031281017	0.6596952384690182
Q9Y5K5	Q9Y5K5	0.0	0.0	0.0
Q9Y5L4	Q9Y5J9	0.21479509851843148	0.9217694313177137	0.9217694313177137
Q9Y5L4	O60220	0.23525808461054834	0.891232475057917	0.891232475057917
Q9Y5M8	P08240	0.4905390216349481	0.3624329959228714	0.1645179266754856
Q9Y5X1	Q07912	0.07970278747478425	0.06948448138827346	0.030654918259532406
Q9Y613	Q9Y613	0.33249198563793436	0.33249198563793436	0.3384879725085911
Q9Y620	Q06609	0.5493675761526253	0.5493675761526253	0.5346038081937853
Q9Y678	Q9UBF2	0.02636114838955006	0.01860807318911967	0.0
Q9Y678	P61923	0.3071566339911081	0.04925934681846638	0.05142422155996758
Q9Y678	Q9P299	0.5236749796417253	0.634723175346961	0.6199618175818143
Q9Y678	Q9Y678	0.026315789473684206	0.6178489702517161	0.6178489702517161
Q9Y6E0	O00506	0.2717324778955759	0.24870430180273048	0.26092249504354353
Q9Y6E0	Q14BN4	0.18834898460499458	0.17238720624863912	0.10534773715194613
Q9Y6G5	Q8N668	0.6323638938526935	0.9972421143447056	0.9972421143447056
Q9Y6I7	Q93034	0.3562435316946871	0.41476696125817286	0.3997107306095883
Q9Y6K1	P45973	0.5852317261866706	0.4917862721225814	0.4915632667459113
Q9Y6K9	O15111	0.5552449221397722	0.5561940587588144	0.5552449221397722
Q9Y6K9	O14920	0.5471659616324475	0.5452953087721656	0.49665833440483687
Q9Y6K9	Q9Y6K9	0.0	0.0	0.0
Q9Y6Q9	Q09472	0.04950333306566964	0.0	0.06327053220227599
Q9Y6Q9	P19793	0.39946941534564695	0.19743890643520481	0.3489617881180364
Q9Y6Q9	P11474	0.6017930052651468	0.2039409628954109	0.41289686750136456
Q9Y6Q9	Q92793	0.0	0.04401319850137397	0.056174740192543086
Q9Y6Q9	P03372	0.015449391857857339	0.31849515522352057	0.16875489567813404
Q9Y6Q9	Q92731	0.3428800806885711	0.18544875959420773	0.5843637172824676
Q9Y6Q9	P11473	0.22852631335771326	0.5663478200604197	0.5067322600540598
Q9Y6Q9	P06401	0.4736781760360045	0.34104828674592325	0.3289221254394015
